,밑위,엉덩이단면,총장,허리단면,허벅지단면,classification,cluster_size
2077,35.0,53.5,106.0,39.8,36.5,0,L
2078,30.5,50.0,105.0,35.0,32.75,0,L
2079,30.5,51.25,105.0,36.25,33.375,0,L
2080,31.0,52.5,106.0,37.5,34.0,0,L
2081,31.0,53.75,106.0,38.75,34.625,0,L
2082,31.5,55.0,107.0,40.0,35.25,0,L
2083,31.5,56.25,107.0,41.25,35.875,0,L
2084,32.0,57.5,107.0,42.5,36.5,0,L
2085,32.5,58.75,107.0,43.75,37.125,2,XL
2086,33.0,60.0,108.0,45.0,37.75,2,XL
2087,34.0,62.5,108.0,47.5,39.0,2,XL
2088,35.0,65.0,109.0,50.0,40.25,2,XL
2089,36.0,67.5,109.0,52.5,41.5,2,XL
2090,37.0,70.0,110.0,55.0,42.75,2,XL
2091,32.0,54.0,101.0,34.0,33.5,0,L
2092,33.0,55.0,102.0,36.0,34.0,0,L
2093,34.0,56.0,103.0,38.0,34.5,0,L
2094,32.5,49.5,106.0,38.0,32.8,0,L
2095,33.5,52.0,108.0,40.5,34.0,0,L
2096,34.5,54.5,110.0,43.0,35.2,2,XL
2097,35.5,57.0,112.0,45.5,36.4,2,XL
2098,29.5,51.5,103.0,35.0,33.0,0,L
2099,29.5,52.8,103.0,36.3,33.6,0,L
2100,30.0,54.0,104.0,37.5,34.3,0,L
2101,30.0,55.3,104.0,38.8,34.9,0,L
2102,30.5,56.5,105.0,40.0,35.5,0,L
2103,30.5,57.8,105.0,41.3,36.1,0,L
2104,31.0,59.0,105.0,42.5,36.8,0,L
2105,31.5,60.3,105.0,43.8,37.4,2,XL
2106,32.0,61.5,106.0,45.0,38.0,2,XL
2107,33.0,64.0,106.0,47.5,39.3,2,XL
2108,34.0,66.5,107.0,50.0,40.5,2,XL
2109,35.0,69.0,107.0,52.5,41.8,2,XL
2110,36.0,71.5,108.0,55.0,43.0,2,XL
2111,34.0,57.0,102.5,33.0,36.5,0,L
2112,35.0,59.0,104.0,35.0,37.5,0,L
2113,36.0,61.0,105.5,37.0,38.5,0,L
2114,30.8,50.0,96.0,30.5,30.75,0,L
2115,31.5,52.5,97.0,33.0,32.0,0,L
2116,32.2,55.0,98.0,35.5,33.25,0,L
2117,32.9,57.5,99.0,38.0,34.5,0,L
2118,28.5,46.5,103.0,32.0,28.5,3,M
2119,29.0,47.75,103.0,33.25,29.38,3,M
2120,29.5,49.0,104.0,34.5,30.0,3,M
2121,30.0,50.25,104.0,35.75,30.63,0,L
2122,30.5,51.5,104.0,37.0,31.25,0,L
2123,31.0,52.75,105.0,38.25,31.88,0,L
2124,31.5,54.25,105.0,39.5,32.5,0,L
2125,28.0,48.0,100.0,31.75,31.3,3,M
2126,28.5,49.25,100.0,33.0,31.9,0,L
2127,29.0,50.5,101.0,34.25,32.5,0,L
2128,29.5,51.75,101.0,35.5,33.1,0,L
2129,30.0,53.0,101.0,36.75,33.8,0,L
2130,30.5,54.25,102.0,38.0,34.4,0,L
2131,31.0,55.5,102.0,39.25,35.0,0,L
2132,31.5,56.75,103.0,40.5,35.6,0,L
2133,32.0,58.0,103.0,41.75,36.25,0,L
2134,33.0,60.5,104.0,44.25,37.5,2,XL
2135,33.0,55.0,103.0,30.0,34.0,0,L
2136,29.2,57.5,103.0,35.0,35.25,0,L
2137,29.2,58.75,103.0,36.25,35.875,0,L
2138,29.7,60.0,104.0,37.5,36.5,0,L
2139,29.7,61.25,104.0,38.75,37.125,0,L
2140,30.2,62.5,105.0,40.0,37.75,0,L
2141,30.2,63.75,105.0,41.25,38.375,0,L
2142,30.7,65.0,105.0,42.5,39.0,0,L
2143,31.2,66.25,105.0,43.75,39.625,2,XL
2144,31.7,67.5,106.0,45.0,40.25,2,XL
2145,32.7,70.0,106.0,47.5,41.5,2,XL
2146,33.7,72.5,107.0,50.0,42.75,2,XL
2147,34.7,75.0,107.0,52.5,44.0,2,XL
2148,35.7,77.5,108.0,55.0,45.25,2,XL
2149,26.5,44.5,99.0,35.0,27.8,1,XS
2150,26.5,45.75,99.0,36.3,28.3,3,M
2151,27.0,47.0,100.0,37.5,29.0,3,M
2152,27.0,48.25,100.0,38.8,29.6,0,L
2153,27.5,49.5,101.0,40.0,30.3,0,L
2154,27.5,50.75,101.0,41.3,30.8,0,L
2155,28.0,52.0,101.0,42.5,31.5,0,L
2156,28.5,53.25,101.0,43.8,32.1,2,XL
2157,29.0,54.5,102.0,45.0,32.8,2,XL
2158,29.5,57.0,102.0,47.5,34.0,2,XL
2159,31.0,59.5,103.0,50.0,35.3,2,XL
2160,32.0,62.0,103.0,52.5,36.5,2,XL
2161,33.0,64.5,104.0,55.0,37.8,2,XL
2162,30.5,50.0,105.0,35.0,32.75,0,L
2163,30.5,51.25,105.0,36.25,33.375,0,L
2164,31.0,52.5,106.0,37.5,34.0,0,L
2165,31.0,53.75,106.0,38.75,34.625,0,L
2166,31.5,55.0,107.0,40.0,35.25,0,L
2167,31.5,56.25,107.0,41.25,35.875,0,L
2168,32.0,57.5,107.0,42.5,36.5,0,L
2169,32.5,58.75,107.0,43.75,37.125,2,XL
2170,33.0,60.0,108.0,45.0,37.75,2,XL
2171,34.0,62.5,108.0,47.5,39.0,2,XL
2172,35.0,65.0,109.0,50.0,40.25,2,XL
2173,36.0,67.5,109.0,52.5,41.5,2,XL
2174,37.0,70.0,110.0,55.0,42.75,2,XL
2175,28.0,52.0,103.0,35.5,33.0,0,L
2176,28.5,53.25,104.0,36.75,33.625,0,L
2177,29.0,54.5,104.0,38.0,34.25,0,L
2178,29.5,55.75,105.0,39.25,34.875,0,L
2179,30.0,57.0,105.0,40.5,35.5,0,L
2180,30.5,58.25,106.0,41.75,36.125,0,L
2181,31.0,59.5,106.0,43.0,36.75,0,L
2182,31.5,60.75,107.0,44.25,37.375,2,XL
2183,32.0,62.0,107.0,45.5,38.0,2,XL
2184,33.0,64.5,108.0,48.0,39.25,2,XL
2185,34.0,67.0,108.0,50.5,40.5,2,XL
2186,28.5,46.0,102.0,37.5,30.5,3,M
2187,29.5,48.5,103.0,40.0,31.5,0,L
2188,30.5,51.0,104.0,42.5,32.5,0,L
2189,31.5,53.5,105.0,45.0,33.5,2,XL
2190,32.0,64.0,103.0,34.0,40.0,0,L
2191,33.0,66.5,104.0,36.5,41.25,0,L
2192,34.0,69.0,105.0,39.0,42.5,0,L
2193,35.0,71.5,106.0,41.5,43.75,0,L
2194,36.0,74.0,107.0,44.0,45.0,2,XL
2195,29.5,46.5,103.0,36.5,30.0,3,M
2196,30.0,47.5,104.0,37.5,30.5,3,M
2197,30.5,48.5,105.0,38.5,31.0,0,L
2198,31.0,49.5,106.0,39.5,31.5,0,L
2199,31.5,50.5,107.0,40.5,32.0,0,L
2200,32.0,51.5,108.0,41.5,32.5,0,L
2201,32.5,52.5,109.0,42.5,33.0,0,L
2202,29.6,48.2,101.0,32.3,31.1,3,M
2203,30.7,50.1,102.0,34.2,32.0,0,L
2204,31.8,52.0,103.0,36.1,33.0,0,L
2205,32.4,54.6,104.0,38.7,34.2,0,L
2206,33.1,57.1,106.0,41.2,35.5,0,L
2207,34.0,46.5,105.5,37.0,31.5,3,M
2208,35.0,50.0,105.8,37.6,32.3,0,L
2209,36.8,50.4,106.2,40.0,32.8,0,L
2210,38.3,52.5,106.6,40.5,33.6,0,L
2211,39.5,53.0,109.7,41.6,34.3,0,L
2212,41.1,54.0,109.8,44.0,35.0,2,XL
2213,41.7,54.1,110.7,44.3,35.0,2,XL
2214,43.0,60.0,111.0,47.0,37.8,2,XL
2215,32.0,55.0,104.0,35.0,33.75,0,L
2216,32.0,56.25,104.0,36.25,34.375,0,L
2217,32.5,57.5,105.0,37.5,35.0,0,L
2218,32.5,58.75,105.0,38.75,35.625,0,L
2219,33.0,60.0,106.0,40.0,36.25,0,L
2220,33.0,61.25,106.0,41.25,36.875,0,L
2221,33.5,62.5,106.0,42.5,37.5,0,L
2222,34.0,63.75,106.0,43.75,38.125,2,XL
2223,34.5,65.0,107.0,45.0,38.75,2,XL
2224,35.5,67.5,107.0,47.5,40.0,2,XL
2225,36.5,70.0,108.0,50.0,41.25,2,XL
2226,37.5,72.5,108.0,52.5,42.5,2,XL
2227,38.5,75.0,109.0,55.0,43.75,2,XL
2228,25.0,45.0,103.0,36.0,26.0,3,M
2229,26.0,51.0,104.0,36.0,28.0,3,M
2230,27.0,52.0,104.5,38.0,28.0,0,L
2231,27.0,53.5,105.5,40.0,30.0,0,L
2232,29.0,54.0,107.0,41.0,30.0,0,L
2233,29.0,55.0,107.0,42.0,32.0,0,L
2234,29.0,58.0,107.0,44.0,33.0,2,XL
2235,30.0,59.0,109.0,45.0,34.0,2,XL
2236,32.0,55.0,101.0,30.0,34.0,0,L
2237,33.0,56.0,106.0,33.0,35.0,0,L
2238,25.0,45.0,103.0,36.0,26.0,3,M
2239,26.0,51.0,104.0,36.0,28.0,3,M
2240,27.0,52.0,104.5,38.0,28.0,0,L
2241,27.0,53.5,105.5,40.0,30.0,0,L
2242,29.0,54.0,107.0,41.0,30.0,0,L
2243,29.0,55.0,107.0,42.0,32.0,0,L
2244,29.0,58.0,107.0,44.0,33.0,2,XL
2245,30.0,59.0,109.0,45.0,34.0,2,XL
2246,25.0,45.0,103.0,36.0,26.0,3,M
2247,26.0,51.0,104.0,36.0,28.0,3,M
2248,27.0,52.0,104.5,38.0,28.0,0,L
2249,27.0,53.5,105.5,40.0,30.0,0,L
2250,29.0,54.0,107.0,41.0,30.0,0,L
2251,29.0,55.0,107.0,42.0,32.0,0,L
2252,29.0,58.0,107.0,44.0,33.0,2,XL
2253,30.0,59.0,109.0,45.0,34.0,2,XL
2254,25.0,45.0,103.0,36.0,26.0,3,M
2255,26.0,51.0,104.0,36.0,28.0,3,M
2256,27.0,52.0,104.5,38.0,28.0,0,L
2257,27.0,53.5,105.5,40.0,30.0,0,L
2258,29.0,54.0,107.0,41.0,30.0,0,L
2259,29.0,55.0,107.0,42.0,32.0,0,L
2260,29.0,58.0,107.0,44.0,33.0,2,XL
2261,30.0,59.0,109.0,45.0,34.0,2,XL
2262,25.0,45.0,103.0,36.0,26.0,3,M
2263,26.0,51.0,104.0,36.0,28.0,3,M
2264,27.0,52.0,104.5,38.0,28.0,0,L
2265,27.0,53.5,105.5,40.0,30.0,0,L
2266,29.0,54.0,107.0,41.0,30.0,0,L
2267,29.0,55.0,107.0,42.0,32.0,0,L
2268,29.0,58.0,107.0,44.0,33.0,2,XL
2269,30.0,59.0,109.0,45.0,34.0,2,XL
2270,25.0,45.0,103.0,36.0,26.0,3,M
2271,26.0,51.0,104.0,36.0,28.0,3,M
2272,27.0,52.0,104.5,38.0,28.0,0,L
2273,27.0,53.5,105.5,40.0,30.0,0,L
2274,29.0,54.0,107.0,41.0,30.0,0,L
2275,29.0,55.0,107.0,42.0,32.0,0,L
2276,29.0,58.0,107.0,44.0,33.0,2,XL
2277,30.0,59.0,109.0,45.0,34.0,2,XL
2278,25.0,45.0,103.0,36.0,26.0,3,M
2279,26.0,51.0,104.0,36.0,28.0,3,M
2280,27.0,52.0,104.5,38.0,28.0,0,L
2281,27.0,53.5,105.5,40.0,30.0,0,L
2282,29.0,54.0,107.0,41.0,30.0,0,L
2283,29.0,55.0,107.0,42.0,32.0,0,L
2284,29.0,58.0,107.0,44.0,33.0,2,XL
2285,30.0,59.0,109.0,45.0,34.0,2,XL
2286,34.0,46.5,105.5,37.0,31.5,3,M
2287,35.0,50.0,105.8,37.6,32.3,0,L
2288,36.8,50.4,106.2,40.0,32.8,0,L
2289,38.3,52.5,106.6,40.5,33.6,0,L
2290,39.5,53.0,109.7,41.6,34.3,0,L
2291,41.1,54.0,109.8,44.0,35.0,2,XL
2292,41.7,54.1,110.7,44.3,35.0,2,XL
2293,43.0,60.0,111.0,47.0,37.8,2,XL
2294,27.0,48.0,103.0,35.0,30.8,3,M
2295,27.0,49.25,103.0,36.3,31.4,0,L
2296,27.5,50.5,104.0,37.5,32.0,0,L
2297,27.5,51.75,104.0,38.8,32.6,0,L
2298,28.0,53.0,105.0,40.0,33.3,0,L
2299,28.0,54.25,105.0,41.3,33.9,0,L
2300,28.5,55.5,105.0,42.5,34.5,0,L
2301,29.0,56.75,105.0,43.8,35.1,2,XL
2302,29.5,58.0,106.0,45.0,35.8,2,XL
2303,30.5,60.5,106.0,47.5,37.0,2,XL
2304,31.5,63.0,107.0,50.0,38.3,2,XL
2305,32.5,65.5,107.0,52.5,39.5,2,XL
2306,33.5,68.0,108.0,55.0,40.8,2,XL
2307,30.0,53.0,99.5,33.5,33.0,0,L
2308,31.0,55.0,101.0,36.0,34.0,0,L
2309,32.0,57.0,102.5,38.5,35.0,0,L
2310,33.0,59.0,104.0,41.0,36.0,0,L
2311,34.0,61.0,105.5,43.5,37.0,2,XL
2312,35.0,63.0,107.0,46.0,38.0,2,XL
2313,23.5,43.0,97.0,35.0,27.3,1,XS
2314,24.0,44.25,98.0,36.3,27.8,3,M
2315,24.5,45.5,98.0,37.5,28.5,3,M
2316,25.0,46.75,99.0,38.7,29.1,3,M
2317,25.5,48.0,99.0,40.0,29.7,0,L
2318,26.0,49.25,100.0,41.2,30.4,0,L
2319,26.5,50.5,100.0,42.5,31.0,0,L
2320,27.0,51.75,101.0,43.8,31.6,2,XL
2321,27.5,53.0,101.0,45.0,32.2,2,XL
2322,28.5,55.5,102.0,47.5,33.5,2,XL
2323,29.5,58.0,102.0,50.0,34.8,2,XL
2324,23.5,43.0,97.0,35.0,27.3,1,XS
2325,24.0,44.25,98.0,36.3,27.8,3,M
2326,24.5,45.5,98.0,37.5,28.5,3,M
2327,25.0,46.75,99.0,38.7,29.1,3,M
2328,25.5,48.0,99.0,40.0,29.7,0,L
2329,26.0,49.25,100.0,41.2,30.4,0,L
2330,26.5,50.5,100.0,42.5,31.0,0,L
2331,27.0,51.75,101.0,43.8,31.6,2,XL
2332,27.5,53.0,101.0,45.0,32.2,2,XL
2333,28.5,55.5,102.0,47.5,33.5,2,XL
2334,29.5,58.0,102.0,50.0,34.8,2,XL
2335,23.5,43.0,97.0,35.0,27.3,1,XS
2336,24.0,44.25,98.0,36.3,27.8,3,M
2337,24.5,45.5,98.0,37.5,28.5,3,M
2338,25.0,46.75,99.0,38.7,29.1,3,M
2339,25.5,48.0,99.0,40.0,29.7,0,L
2340,26.0,49.25,100.0,41.2,30.4,0,L
2341,26.5,50.5,100.0,42.5,31.0,0,L
2342,27.0,51.75,101.0,43.8,31.6,2,XL
2343,27.5,53.0,101.0,45.0,32.2,2,XL
2344,28.5,55.5,102.0,47.5,33.5,2,XL
2345,29.5,58.0,102.0,50.0,34.8,2,XL
2346,33.0,54.0,96.0,37.0,35.0,0,L
2347,33.5,56.0,98.0,39.0,36.0,0,L
2348,34.0,58.0,100.0,41.0,37.0,0,L
2349,34.5,60.0,102.0,43.0,38.0,2,XL
2350,32.0,55.0,105.0,35.5,33.8,0,L
2351,32.0,56.25,105.0,36.75,34.4,0,L
2352,32.5,57.5,106.0,38.0,35.0,0,L
2353,32.5,58.75,106.0,39.25,35.6,0,L
2354,33.0,60.0,107.0,40.5,36.3,0,L
2355,33.0,61.25,107.0,41.75,36.9,0,L
2356,33.5,62.5,107.0,43.0,37.5,0,L
2357,34.0,63.75,107.0,44.25,38.1,2,XL
2358,34.5,65.0,108.0,45.5,38.75,2,XL
2359,35.5,67.5,108.0,48.0,40.0,2,XL
2360,36.5,70.0,109.0,50.5,41.25,2,XL
2361,37.5,72.5,109.0,53.0,42.5,2,XL
2362,38.5,75.0,110.0,55.5,43.75,2,XL
2363,32.5,57.5,97.5,35.0,35.75,0,L
2364,32.5,58.75,97.5,36.25,36.375,0,L
2365,33.0,60.0,98.5,37.5,37.0,0,L
2366,33.0,61.25,98.5,38.75,37.625,0,L
2367,33.5,62.5,99.5,40.0,38.25,0,L
2368,33.5,63.75,99.5,41.25,38.875,0,L
2369,34.0,65.0,99.5,42.5,39.5,0,L
2370,34.5,66.25,99.5,43.75,40.125,2,XL
2371,35.0,67.5,100.5,45.0,40.75,2,XL
2372,36.0,70.0,100.5,47.5,42.0,2,XL
2373,37.0,72.5,101.5,50.0,43.25,2,XL
2374,38.0,75.0,101.5,52.5,44.5,2,XL
2375,39.0,77.5,102.5,55.0,45.75,2,XL
2376,27.0,50.5,103.0,33.0,31.5,0,L
2377,28.0,53.0,105.0,35.0,33.0,0,L
2378,29.7,45.5,102.0,32.5,28.0,3,M
2379,30.2,46.8,102.0,33.8,28.6,3,M
2380,30.7,48.0,103.0,35.0,29.3,3,M
2381,31.2,49.3,103.0,36.3,29.9,0,L
2382,31.7,50.5,103.0,37.5,30.5,0,L
2383,32.2,51.8,104.0,38.8,31.1,0,L
2384,32.7,53.0,104.0,40.0,31.8,0,L
2385,28.0,47.5,103.0,35.5,30.75,3,M
2386,28.5,48.75,104.0,36.75,31.375,3,M
2387,29.0,50.0,104.0,38.0,32.0,0,L
2388,29.5,51.25,105.0,39.25,32.625,0,L
2389,30.0,52.5,105.0,40.5,33.25,0,L
2390,30.5,53.75,106.0,41.75,33.875,0,L
2391,31.0,55.0,106.0,43.0,34.5,0,L
2392,31.5,56.25,107.0,44.25,35.125,2,XL
2393,32.0,57.5,107.0,45.5,35.75,2,XL
2394,33.0,60.0,108.0,48.0,37.0,2,XL
2395,34.0,62.5,108.0,50.5,38.25,2,XL
2396,34.5,55.0,99.0,31.5,33.5,0,L
2397,35.0,57.0,101.0,34.0,35.0,0,L
2398,36.0,59.0,103.0,36.5,36.0,0,L
2399,38.0,60.0,105.0,39.0,38.0,0,L
2400,27.0,48.0,103.0,35.0,30.8,3,M
2401,27.0,49.25,103.0,36.3,31.4,0,L
2402,27.5,50.5,104.0,37.5,32.0,0,L
2403,27.5,51.75,104.0,38.8,32.6,0,L
2404,28.0,53.0,105.0,40.0,33.3,0,L
2405,28.0,54.25,105.0,41.3,33.9,0,L
2406,28.5,55.5,105.0,42.5,34.5,0,L
2407,29.0,56.75,105.0,43.8,35.1,2,XL
2408,29.5,58.0,106.0,45.0,35.8,2,XL
2409,30.5,60.5,106.0,47.5,37.0,2,XL
2410,31.5,63.0,107.0,50.0,38.3,2,XL
2411,32.5,65.5,107.0,52.5,39.5,2,XL
2412,33.5,68.0,108.0,55.0,40.7,2,XL
2413,28.0,45.5,95.5,33.0,27.0,3,M
2414,28.5,47.5,96.5,35.0,28.0,3,M
2415,29.0,49.5,97.5,37.0,29.0,0,L
2416,27.5,46.0,99.5,33.0,28.0,3,M
2417,28.0,48.0,100.5,35.0,29.0,3,M
2418,28.5,50.0,101.5,37.0,30.0,0,L
2419,27.5,46.0,99.5,33.0,28.0,3,M
2420,28.0,48.0,100.5,35.0,29.0,3,M
2421,28.5,50.0,101.5,37.0,30.0,0,L
2422,30.0,44.0,102.5,33.0,32.0,1,XS
2423,30.5,46.0,103.5,35.0,33.0,3,M
2424,31.0,48.0,104.5,37.0,34.0,3,M
2425,30.0,44.0,102.5,33.0,32.0,1,XS
2426,30.5,46.0,103.5,35.0,33.0,3,M
2427,31.0,48.0,104.5,37.0,34.0,3,M
2428,28.0,44.0,101.0,35.0,27.0,1,XS
2429,29.0,46.0,102.0,37.0,28.0,3,M
2430,30.0,48.0,103.0,39.0,29.0,0,L
2431,30.0,47.0,91.0,34.0,29.0,3,M
2432,31.0,49.0,92.0,36.0,30.0,3,M
2433,32.0,51.0,93.0,38.0,31.0,0,L
2434,24.3,48.7,102.2,39.2,30.6,0,L
2435,24.7,50.0,102.6,40.5,31.2,0,L
2436,25.1,51.2,103.0,41.7,31.8,0,L
2437,25.5,52.5,103.4,43.0,32.4,0,L
2438,25.9,53.7,103.8,42.7,33.0,0,L
2439,26.3,55.0,104.2,45.5,33.6,2,XL
2440,27.1,57.5,105.0,48.0,34.8,2,XL
2441,27.9,60.0,105.8,50.5,36.0,2,XL
2442,28.7,62.5,106.6,53.0,37.2,2,XL
2443,24.3,48.25,100.2,39.0,30.2,0,L
2444,24.7,49.5,100.6,40.5,30.8,0,L
2445,25.1,50.75,101.0,41.7,31.4,0,L
2446,25.5,52.0,101.4,43.0,32.0,0,L
2447,25.9,53.25,101.8,44.2,32.6,2,XL
2448,26.3,54.5,102.2,45.5,33.2,2,XL
2449,27.1,57.0,103.0,48.0,34.4,2,XL
2450,27.9,59.5,103.8,50.5,35.6,2,XL
2451,28.7,62.0,104.6,53.0,36.8,2,XL
2452,36.0,53.0,108.0,39.0,34.0,0,L
2453,37.0,55.0,110.0,41.0,35.0,0,L
2454,38.0,57.0,112.0,43.0,36.0,2,XL
2455,34.0,64.0,98.0,30.0,36.0,0,L
2456,35.5,66.0,100.0,34.0,37.0,0,L
2457,37.0,68.5,103.0,38.0,38.0,0,L
2458,33.0,56.0,107.0,41.0,36.0,0,L
2459,34.0,58.0,109.0,43.0,37.0,0,L
2460,35.0,60.0,111.0,45.0,38.0,2,XL
2461,34.0,51.0,107.0,37.0,35.0,0,L
2462,35.0,53.0,108.0,39.0,37.0,0,L
2463,36.0,55.0,109.0,41.0,39.0,0,L
2464,28.0,47.5,103.0,35.5,30.75,3,M
2465,28.5,48.75,104.0,36.75,31.375,3,M
2466,29.0,50.0,104.0,38.0,32.0,0,L
2467,29.5,51.25,105.0,39.25,32.625,0,L
2468,30.0,52.5,105.0,40.5,33.25,0,L
2469,30.5,53.75,106.0,41.75,33.875,0,L
2470,31.0,55.0,106.0,43.0,34.5,0,L
2471,31.5,56.25,107.0,44.25,35.125,2,XL
2472,32.0,57.5,107.0,45.5,35.75,2,XL
2473,33.0,60.0,108.0,48.0,37.0,2,XL
2474,34.0,62.5,108.0,50.5,38.25,2,XL
2475,24.5,51.25,98.0,36.25,30.875,0,L
2476,25.0,52.5,99.0,37.5,31.5,0,L
2477,25.0,53.75,99.0,38.75,32.125,0,L
2478,25.5,55.0,100.0,40.0,32.75,0,L
2479,25.5,56.25,100.0,41.25,33.375,0,L
2480,26.0,57.5,100.0,42.5,34.0,0,L
2481,26.5,58.75,100.0,43.75,34.625,2,XL
2482,27.0,60.0,101.0,45.0,35.25,2,XL
2483,28.0,62.5,101.0,47.5,36.5,2,XL
2484,29.0,65.0,102.0,50.0,37.75,2,XL
2485,36.0,53.5,100.0,31.5,33.0,0,L
2486,37.0,56.5,104.0,36.0,34.5,0,L
2487,38.0,59.0,106.0,42.0,36.0,0,L
2488,30.0,51.0,97.0,33.0,17.0,1,XS
2489,31.0,53.5,99.0,35.5,17.5,0,L
2490,32.0,56.0,101.0,38.0,18.0,0,L
2491,33.0,58.5,103.0,40.5,18.5,0,L
2492,28.0,47.0,106.0,37.5,31.0,3,M
2493,28.5,48.0,107.0,38.5,31.5,0,L
2494,29.0,49.0,108.0,39.5,32.0,0,L
2495,29.5,50.0,109.0,40.5,32.5,0,L
2496,30.0,51.0,110.0,41.5,33.0,0,L
2497,30.5,52.0,111.0,42.5,33.5,0,L
2498,29.0,52.5,96.0,33.0,17.75,1,XS
2499,30.0,55.0,98.0,35.5,18.25,0,L
2500,31.0,57.5,100.0,38.0,18.75,0,L
2501,32.0,60.0,102.0,40.5,19.25,0,L
2502,27.0,48.0,103.0,35.0,30.8,3,M
2503,27.0,49.25,103.0,36.3,31.4,0,L
2504,27.5,50.5,104.0,37.5,32.0,0,L
2505,27.5,51.75,104.0,38.8,32.6,0,L
2506,28.0,53.0,105.0,40.0,33.3,0,L
2507,28.0,54.25,105.0,41.3,33.9,0,L
2508,28.5,55.5,105.0,42.5,34.5,0,L
2509,29.0,56.75,105.0,43.8,35.1,2,XL
2510,29.5,58.0,106.0,45.0,35.8,2,XL
2511,30.5,60.5,106.0,47.5,37.0,2,XL
2512,31.5,63.0,107.0,50.0,38.3,2,XL
2513,32.5,65.5,107.0,52.5,39.5,2,XL
2514,33.5,68.0,108.0,55.0,40.8,2,XL
2515,31.0,54.0,101.5,35.0,33.0,0,L
2516,32.0,56.0,103.0,37.5,34.0,0,L
2517,33.0,58.0,104.5,40.0,35.0,0,L
2518,34.0,60.0,106.0,42.5,36.0,0,L
2519,35.0,62.0,107.5,45.0,37.0,2,XL
2520,33.0,45.0,91.5,30.0,29.5,3,M
2521,34.0,47.0,92.5,32.0,30.5,3,M
2522,35.0,49.0,93.5,34.0,31.5,0,L
2523,33.0,45.0,91.5,30.0,29.5,3,M
2524,34.0,47.0,92.5,32.0,30.5,3,M
2525,35.0,49.0,93.5,34.0,31.5,0,L
2526,31.5,47.5,105.0,34.25,33.5,3,M
2527,32.0,49.5,107.0,36.25,34.75,0,L
2528,31.5,47.5,105.0,34.25,33.5,3,M
2529,32.0,49.5,107.0,36.25,34.75,0,L
2530,31.5,47.5,105.0,34.25,33.5,3,M
2531,32.0,49.5,107.0,36.25,34.75,0,L
2532,24.0,38.5,87.0,29.0,24.0,1,XS
2533,25.0,40.5,88.0,31.0,25.0,1,XS
2534,26.0,42.5,89.0,33.0,26.0,1,XS
2535,35.0,44.0,105.0,33.0,25.0,1,XS
2536,27.0,48.0,103.0,35.0,30.8,3,M
2537,27.0,49.25,103.0,36.3,31.4,0,L
2538,27.5,50.5,104.0,37.5,32.0,0,L
2539,27.5,51.75,104.0,38.8,32.6,0,L
2540,28.0,53.0,105.0,40.0,33.3,0,L
2541,28.0,54.25,105.0,41.3,33.9,0,L
2542,28.5,55.5,105.0,42.5,34.5,0,L
2543,29.0,56.75,105.0,43.8,35.1,2,XL
2544,29.5,58.0,106.0,45.0,35.8,2,XL
2545,30.5,60.5,106.0,47.5,37.0,2,XL
2546,31.5,63.0,107.0,50.0,38.3,2,XL
2547,32.5,65.5,107.0,52.5,39.5,2,XL
2548,33.5,68.0,108.0,55.0,40.8,2,XL
2549,30.0,53.0,99.5,33.5,33.0,0,L
2550,31.0,55.0,101.0,36.0,34.0,0,L
2551,32.0,57.0,102.5,38.5,35.0,0,L
2552,33.0,59.0,104.0,41.0,36.0,0,L
2553,34.0,61.0,105.5,43.5,37.0,2,XL
2554,35.0,63.0,107.0,46.0,38.0,2,XL
2555,23.5,43.0,97.0,35.0,27.3,1,XS
2556,24.0,44.25,98.0,36.3,27.8,3,M
2557,24.5,45.5,98.0,37.5,28.5,3,M
2558,25.0,46.75,99.0,38.7,29.1,3,M
2559,25.5,48.0,99.0,40.0,29.7,0,L
2560,26.0,49.25,100.0,41.2,30.4,0,L
2561,26.5,50.5,100.0,42.5,31.0,0,L
2562,27.0,51.75,101.0,43.8,31.6,2,XL
2563,27.5,53.0,101.0,45.0,32.2,2,XL
2564,28.5,55.5,102.0,47.5,33.5,2,XL
2565,29.5,58.0,102.0,50.0,34.8,2,XL
2566,23.5,43.0,97.0,35.0,27.3,1,XS
2567,24.0,44.25,98.0,36.3,27.8,3,M
2568,24.5,45.5,98.0,37.5,28.5,3,M
2569,25.0,46.75,99.0,38.7,29.1,3,M
2570,25.5,48.0,99.0,40.0,29.7,0,L
2571,26.0,49.25,100.0,41.2,30.4,0,L
2572,26.5,50.5,100.0,42.5,31.0,0,L
2573,27.0,51.75,101.0,43.8,31.6,2,XL
2574,27.5,53.0,101.0,45.0,32.2,2,XL
2575,28.5,55.5,102.0,47.5,33.5,2,XL
2576,29.5,58.0,102.0,50.0,34.8,2,XL
2577,23.5,43.0,97.0,35.0,27.3,1,XS
2578,24.0,44.25,98.0,36.3,27.8,3,M
2579,24.5,45.5,98.0,37.5,28.5,3,M
2580,25.0,46.75,99.0,38.7,29.1,3,M
2581,25.5,48.0,99.0,40.0,29.7,0,L
2582,26.0,49.25,100.0,41.2,30.4,0,L
2583,26.5,50.5,100.0,42.5,31.0,0,L
2584,27.0,51.75,101.0,43.8,31.6,2,XL
2585,27.5,53.0,101.0,45.0,32.2,2,XL
2586,28.5,55.5,102.0,47.5,33.5,2,XL
